Trip Start Timestamp,Pickup Community Area,Dropoff Community Area,Trip Total
4/7/2016 21:30,8,16,23.7
4/7/2016 21:30,32,32,6.5
4/7/2016 21:30,76,32,59.7
4/7/2016 21:30,8,8,10.75
4/7/2016 21:30,28,28,11.25
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,8,8,8
4/7/2016 21:30,28,3,23.5
4/7/2016 21:30,8,7,7.5
4/7/2016 21:30,8,32,12.65
4/7/2016 21:30,8,8,7
4/7/2016 21:30,32,32,6.25
4/7/2016 21:30,6,8,19
4/7/2016 21:30,24,24,8.5
4/7/2016 21:30,8,5,17.25
4/7/2016 21:30,8,8,7.75
4/7/2016 21:30,7,6,13.5
4/7/2016 21:30,56,32,41.7
4/7/2016 21:30,28,8,13.25
4/7/2016 21:30,32,28,7.25
4/7/2016 21:30,32,6,18.3
4/7/2016 21:30,7,6,9.5
4/7/2016 21:30,8,8,9.75
4/7/2016 21:30,8,8,10
4/7/2016 21:30,32,8,6.5
4/7/2016 21:30,22,22,6.75
4/7/2016 21:30,28,8,10.75
4/7/2016 21:30,32,32,7
4/7/2016 21:30,76,3,49
4/7/2016 21:30,8,8,9.25
4/7/2016 21:30,32,8,10.75
4/7/2016 21:30,32,33,9.5
4/7/2016 21:30,7,7,8
4/7/2016 21:30,8,32,5.75
4/7/2016 21:30,6,8,10.75
4/7/2016 21:30,32,32,8.5
4/7/2016 21:30,32,8,11.5
4/7/2016 21:30,8,7,13.5
4/7/2016 21:30,32,6,20.75
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,8,8,5
4/7/2016 21:30,76,8,60.3
4/7/2016 21:30,8,14,12.25
4/7/2016 21:30,8,8,10.5
4/7/2016 21:30,32,8,9.25
4/7/2016 21:30,8,8,5.25
4/7/2016 21:30,32,69,31.5
4/7/2016 21:30,6,3,8
4/7/2016 21:30,56,28,37.2
4/7/2016 21:30,8,8,7.25
4/7/2016 21:30,8,4,31.2
4/7/2016 21:30,6,4,12.5
4/7/2016 21:30,8,22,20.7
4/7/2016 21:30,8,8,6
4/7/2016 21:30,8,33,9.75
4/7/2016 21:30,32,32,6.75
4/7/2016 21:30,28,76,42
4/7/2016 21:30,76,76,100
4/7/2016 21:30,32,33,7.25
4/7/2016 21:30,24,8,12
4/7/2016 21:30,32,24,16.2
4/7/2016 21:30,76,77,41
4/7/2016 21:30,8,8,7
4/7/2016 21:30,7,32,14.75
4/7/2016 21:30,7,6,7.25
4/7/2016 21:30,8,8,9.25
4/7/2016 21:30,8,28,6
4/7/2016 21:30,76,15,33.44
4/7/2016 21:30,76,8,49.75
4/7/2016 21:30,8,8,7.25
4/7/2016 21:30,32,8,6.75
4/7/2016 21:30,8,6,13.25
4/7/2016 21:30,8,8,4.75
4/7/2016 21:30,28,24,6.25
4/7/2016 21:30,32,8,7
4/7/2016 21:30,32,7,14.25
4/7/2016 21:30,32,32,7.5
4/7/2016 21:30,8,8,6.25
4/7/2016 21:30,32,8,10
4/7/2016 21:30,8,28,9.5
4/7/2016 21:30,8,8,7
4/7/2016 21:30,76,56,69
4/7/2016 21:30,8,35,18.5
4/7/2016 21:30,8,8,8.25
4/7/2016 21:30,5,5,45.6
4/7/2016 21:30,8,8,8
4/7/2016 21:30,7,24,8
4/7/2016 21:30,32,32,7.5
4/7/2016 21:30,32,8,6
4/7/2016 21:30,8,7,8.75
4/7/2016 21:30,32,24,12
4/7/2016 21:30,24,8,11.25
4/7/2016 21:30,3,1,13
4/7/2016 21:30,8,32,7.25
4/7/2016 21:30,8,8,5.75
4/7/2016 21:30,32,7,11.75
4/7/2016 21:30,8,7,7.25
4/7/2016 21:30,8,28,6
4/7/2016 21:30,7,7,6.5
4/7/2016 21:30,3,28,28.8
4/7/2016 21:30,32,8,10.75
4/7/2016 21:30,32,28,7.5
4/7/2016 21:30,8,7,12
4/7/2016 21:30,3,6,13.25
4/7/2016 21:30,32,24,14
4/7/2016 21:30,8,28,7
4/7/2016 21:30,5,6,10.75
4/7/2016 21:30,7,7,4.75
4/7/2016 21:30,8,8,3.75
4/7/2016 21:30,8,8,8.25
4/7/2016 21:30,32,8,9.75
4/7/2016 21:30,6,6,8.75
4/7/2016 21:30,8,8,6
4/7/2016 21:30,32,8,8.5
4/7/2016 21:30,33,8,13.5
4/7/2016 21:30,32,28,5
4/7/2016 21:30,8,5,24
4/7/2016 21:30,22,32,19
4/7/2016 21:30,76,3,49.5
4/7/2016 21:30,32,33,9.5
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,76,32,59.76
4/7/2016 21:30,8,32,7.25
4/7/2016 21:30,8,28,8.5
4/7/2016 21:30,8,6,23.1
4/7/2016 21:30,32,8,8.75
4/7/2016 21:30,8,8,9
4/7/2016 21:30,32,28,9.25
4/7/2016 21:30,32,8,9.25
4/7/2016 21:30,32,28,7.25
4/7/2016 21:30,76,7,53.1
4/7/2016 21:30,32,8,10.25
4/7/2016 21:30,76,24,42
4/7/2016 21:30,6,6,9.25
4/7/2016 21:30,32,8,4.75
4/7/2016 21:30,56,24,50
4/7/2016 21:30,8,8,11.25
4/7/2016 21:30,32,7,16.5
4/7/2016 21:30,8,28,10.25
4/7/2016 21:30,8,8,7.5
4/7/2016 21:30,33,21,29.61
4/7/2016 21:30,8,8,11.75
4/7/2016 21:30,56,33,36.87
4/7/2016 21:30,28,28,8.25
4/7/2016 21:30,8,22,23.1
4/7/2016 21:30,28,7,11
4/7/2016 21:30,32,7,14.5
4/7/2016 21:30,8,8,30.3
4/7/2016 21:30,7,8,10.75
4/7/2016 21:30,8,32,6.5
4/7/2016 21:30,7,6,6
4/7/2016 21:30,4,77,7.75
4/7/2016 21:30,32,3,24.9
4/7/2016 21:30,24,7,11.25
4/7/2016 21:30,32,32,6.5
4/7/2016 21:30,32,8,8.75
4/7/2016 21:30,7,7,9
4/7/2016 21:30,28,8,9.75
4/7/2016 21:30,6,7,9
4/7/2016 21:30,24,8,12.5
4/7/2016 21:30,32,32,8.5
4/7/2016 21:30,8,28,8.75
4/7/2016 21:30,8,28,9.75
4/7/2016 21:30,32,32,6.75
4/7/2016 21:30,7,77,13.75
4/7/2016 21:30,32,32,7
4/7/2016 21:30,76,7,52.5
4/7/2016 21:30,8,24,13.25
4/7/2016 21:30,32,8,8.25
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,32,33,11.25
4/7/2016 21:30,8,16,26.25
4/7/2016 21:30,32,3,21.5
4/7/2016 21:30,32,24,15.75
4/7/2016 21:30,56,28,32.75
4/7/2016 21:30,76,76,3.25
4/7/2016 21:30,8,22,17
4/7/2016 21:30,32,7,49.5
4/7/2016 21:30,8,24,11.25
4/7/2016 21:30,32,32,8
4/7/2016 21:30,32,8,5.5
4/7/2016 21:30,28,32,8.5
4/7/2016 21:30,76,8,58.2
4/7/2016 21:30,8,28,12.25
4/7/2016 21:30,77,3,6
4/7/2016 21:30,76,5,43.8
4/7/2016 21:30,33,8,14.5
4/7/2016 21:30,8,6,15.25
4/7/2016 21:30,7,32,12.75
4/7/2016 21:30,56,6,48.5
4/7/2016 21:30,7,8,9.75
4/7/2016 21:30,6,6,5.25
4/7/2016 21:30,76,8,57.3
4/7/2016 21:30,8,8,5
4/7/2016 21:30,32,7,14.75
4/7/2016 21:30,8,8,5
4/7/2016 21:30,8,8,33.3
4/7/2016 21:30,8,32,7.75
4/7/2016 21:30,32,8,7.75
4/7/2016 21:30,8,8,4.75
4/7/2016 21:30,7,28,14.5
4/7/2016 21:30,32,4,33
4/7/2016 21:30,32,8,9
4/7/2016 21:30,8,8,7
4/7/2016 21:30,8,7,10.75
4/7/2016 21:30,8,77,22.25
4/7/2016 21:30,32,8,6.75
4/7/2016 21:30,8,7,13.2
4/7/2016 21:30,28,6,26.55
4/7/2016 21:30,33,33,35.1
4/7/2016 21:30,8,6,20.7
4/7/2016 21:30,56,56,9.5
4/7/2016 21:30,32,8,8.5
4/7/2016 21:30,8,21,33.6
4/7/2016 21:30,16,76,30
4/7/2016 21:30,32,8,7.2
4/7/2016 21:30,8,32,9.25
4/7/2016 21:30,8,8,7
4/7/2016 21:30,32,28,8.5
4/7/2016 21:30,32,6,20.25
4/7/2016 21:30,32,32,4.5
4/7/2016 21:30,5,4,8.5
4/7/2016 21:30,8,32,8
4/7/2016 21:30,76,32,60.25
4/7/2016 21:30,22,7,10
4/7/2016 21:30,8,28,7.5
4/7/2016 21:30,33,8,20.3
4/7/2016 21:30,8,6,11
4/7/2016 21:30,8,6,19.2
4/7/2016 21:30,8,6,20.4
4/7/2016 21:30,32,8,9
4/7/2016 21:30,8,60,23.7
4/7/2016 21:30,24,8,9.25
4/7/2016 21:30,8,4,28
4/7/2016 21:30,32,32,7.25
4/7/2016 21:30,32,3,20.7
4/7/2016 21:30,8,8,7.5
4/7/2016 21:30,56,8,45
4/7/2016 21:30,32,8,6.75
4/7/2016 21:30,3,8,16.5
4/7/2016 21:30,32,8,9
4/7/2016 21:30,6,6,11.25
4/7/2016 21:30,8,24,8.5
4/7/2016 21:30,8,8,6
4/7/2016 21:30,8,8,5
4/7/2016 21:30,7,8,10
4/7/2016 21:30,32,8,9.5
4/7/2016 21:30,32,8,8
4/7/2016 21:30,32,8,5.5
4/7/2016 21:30,76,76,4.75
4/7/2016 21:30,76,16,34
4/7/2016 21:30,7,24,5
4/7/2016 21:30,8,60,19.5
4/7/2016 21:30,24,8,12
4/7/2016 21:30,8,32,8.25
4/7/2016 21:30,8,32,9.25
4/7/2016 21:30,32,6,19.5
4/7/2016 21:30,22,60,18.25
4/7/2016 21:30,8,8,8
4/7/2016 21:30,32,8,10.75
4/7/2016 21:30,8,41,21.75
4/7/2016 21:30,32,32,6
4/7/2016 21:30,56,8,37.75
4/7/2016 21:30,56,8,38
4/7/2016 21:30,8,24,11.25
4/7/2016 21:30,32,22,22.4
4/7/2016 21:30,8,24,12.5
4/7/2016 21:30,33,32,11.5
4/7/2016 21:30,32,32,9
4/7/2016 21:30,28,28,3.25
4/7/2016 21:30,8,8,9.75
4/7/2016 21:30,8,76,41
4/7/2016 21:30,8,8,7.25
4/7/2016 21:30,8,32,7.5
4/7/2016 21:30,24,6,14.75
4/7/2016 21:30,8,1,23
4/7/2016 21:30,56,6,53.7
4/7/2016 21:30,32,7,19.8
4/7/2016 21:30,76,16,37.8
4/7/2016 21:30,8,8,7.25
4/7/2016 21:30,8,32,8.25
4/7/2016 21:30,8,8,8.25
4/7/2016 21:30,77,2,8.75
4/7/2016 21:30,8,32,12
4/7/2016 21:30,32,28,5.75
4/7/2016 21:30,32,8,7.5
4/7/2016 21:30,8,8,11
4/7/2016 21:30,24,8,10.5
4/7/2016 21:30,24,32,5.75
4/7/2016 21:30,8,24,12
4/7/2016 21:30,8,8,7.5
4/7/2016 21:30,8,8,6.75
4/7/2016 21:30,8,6,20.7
4/7/2016 21:30,7,8,7.5
4/7/2016 21:30,8,32,8.75
4/7/2016 21:30,32,32,3.25
4/7/2016 21:30,32,8,9.75
4/7/2016 21:30,8,8,7.5
4/7/2016 21:30,28,24,10.75
4/7/2016 21:30,8,28,10.5
4/7/2016 21:30,4,24,17.1
4/7/2016 21:30,28,8,11.75
4/7/2016 21:30,7,7,6.75
4/7/2016 21:30,6,21,11.5
4/7/2016 21:30,8,32,7
4/7/2016 21:30,76,7,50.6
4/7/2016 21:30,33,32,9.5
4/7/2016 21:30,8,32,8.25
4/7/2016 21:30,32,7,11.75
4/7/2016 21:30,76,77,48.4
4/7/2016 21:30,76,1,47.5
4/7/2016 21:30,8,24,9
4/7/2016 21:30,32,8,10.75
4/7/2016 21:30,8,8,3.25
4/7/2016 21:30,22,22,5.25
4/7/2016 21:30,8,28,8.25
4/7/2016 21:30,32,6,26.25
4/7/2016 21:30,56,32,40
4/7/2016 21:30,28,8,9.9
4/7/2016 21:30,8,8,9.8
4/7/2016 21:30,1,1,6.5
4/7/2016 21:30,8,7,9.75
4/7/2016 21:30,32,7,11.5
4/7/2016 21:30,6,6,5.25
4/7/2016 21:30,32,24,18
4/7/2016 21:30,8,8,7.75
4/7/2016 21:30,11,76,30
4/7/2016 21:30,8,8,4.75
4/7/2016 21:30,22,76,48
4/7/2016 21:30,8,35,16.5
4/7/2016 21:30,4,13,8
4/7/2016 21:30,76,6,37.75
4/7/2016 21:30,32,13,30
4/7/2016 21:30,6,6,9
4/7/2016 21:30,8,8,4.75
4/7/2016 21:30,32,16,23.5
4/7/2016 21:30,32,6,19.5
4/7/2016 21:30,32,8,7.5
4/7/2016 21:30,32,28,11
4/7/2016 21:30,28,6,28.5
4/7/2016 21:30,32,8,6.25
4/7/2016 21:30,6,8,12.3
4/7/2016 21:30,8,33,18.53
4/7/2016 21:30,32,32,6
4/7/2016 21:30,32,8,8.75
4/7/2016 21:30,24,8,10.25
4/7/2016 21:30,32,7,10.5
4/7/2016 21:30,8,32,13.5
4/7/2016 21:30,8,32,7
4/7/2016 21:30,76,28,43.75
4/7/2016 21:30,8,8,9
4/7/2016 21:30,28,8,8.5
4/7/2016 21:30,32,8,7.25
4/7/2016 21:30,24,33,15
4/7/2016 21:30,8,6,18.6
4/7/2016 21:30,76,7,51.6
4/7/2016 21:30,8,32,9.25
4/7/2016 21:30,8,5,21.25
4/7/2016 21:30,8,8,4.5
4/7/2016 21:30,8,33,18.3
4/7/2016 21:30,32,6,18.5
4/7/2016 21:30,32,7,13.25
4/7/2016 21:30,8,6,20
4/7/2016 21:30,8,8,9.5
4/7/2016 21:30,8,8,6.75
4/7/2016 21:30,8,8,6.75
4/7/2016 21:30,28,8,12.25
4/7/2016 21:30,28,28,4.75
4/7/2016 21:30,32,32,7.75
4/7/2016 21:30,32,32,6.75
4/7/2016 21:30,7,5,9.75
4/7/2016 21:30,8,33,11.25
4/7/2016 21:30,32,5,20.3
4/7/2016 21:30,8,32,6.25
4/7/2016 21:30,8,8,14.25
4/7/2016 21:30,34,32,14.4
4/7/2016 21:30,8,8,6.75
4/7/2016 21:30,11,15,23.25
4/7/2016 21:30,32,7,14.25
4/7/2016 21:30,8,32,5.5
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,6,6,4
4/7/2016 21:30,8,28,6.75
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,32,32,4.5
4/7/2016 21:30,8,6,19.2
4/7/2016 21:30,8,4,23.7
4/7/2016 21:30,32,32,8
4/7/2016 21:30,32,28,10
4/7/2016 21:30,8,32,8
4/7/2016 21:30,28,77,24.72
4/7/2016 21:30,8,28,9.25
4/7/2016 21:30,32,8,6
4/7/2016 21:30,24,24,6.5
4/7/2016 21:30,8,32,9.25
4/7/2016 21:30,8,6,26.1
4/7/2016 21:30,8,8,25
4/7/2016 21:30,40,40,4.5
4/7/2016 21:30,32,31,11.75
4/7/2016 21:30,28,24,10.5
4/7/2016 21:30,8,7,10.25
4/7/2016 21:30,76,16,41
4/7/2016 21:30,8,24,9
4/7/2016 21:30,76,32,60
4/7/2016 21:30,8,7,12
4/7/2016 21:30,8,77,32.5
4/7/2016 21:30,8,32,6.25
4/7/2016 21:30,56,8,35
4/7/2016 21:30,32,33,10
4/7/2016 21:30,8,7,11.5
4/7/2016 21:30,32,32,7
4/7/2016 21:30,32,6,16.75
4/7/2016 21:30,76,12,37.25
4/7/2016 21:30,56,8,45.9
4/7/2016 21:30,6,5,8.25
4/7/2016 21:30,77,4,11.5
4/7/2016 21:30,32,7,21
4/7/2016 21:30,3,8,12.75
4/7/2016 21:30,32,8,9.5
4/7/2016 21:30,8,28,6.5
4/7/2016 21:30,8,32,6.5
4/7/2016 21:30,32,5,20.25
4/7/2016 21:30,32,28,4.75
4/7/2016 21:30,36,71,28
4/7/2016 21:30,7,7,5
4/7/2016 21:30,32,8,5.65
4/7/2016 21:30,8,8,7.25
4/7/2016 21:30,56,28,31
4/7/2016 21:30,8,28,6.75
4/7/2016 21:30,32,8,8
4/7/2016 21:30,8,8,4
4/7/2016 21:30,32,32,6
4/7/2016 21:30,8,3,16.2
4/7/2016 21:30,76,8,49.75
4/7/2016 21:30,24,32,9.25
4/7/2016 21:30,32,8,9
4/7/2016 21:30,32,4,28.5
4/7/2016 21:30,6,6,7.25
4/7/2016 21:30,33,26,23
4/7/2016 21:30,32,32,7.5
4/7/2016 21:30,8,6,16.5
4/7/2016 21:30,28,32,8.5
4/7/2016 21:30,31,31,3.25
4/7/2016 21:30,8,8,8
4/7/2016 21:30,8,24,9
4/7/2016 21:30,24,24,8.25
4/7/2016 21:30,11,21,13
4/7/2016 21:30,76,15,40
4/7/2016 21:30,8,32,8.25
4/7/2016 21:30,8,8,8.75
4/7/2016 21:30,28,8,6.25
4/7/2016 21:30,1,21,22.75
4/7/2016 21:30,8,16,22.5
4/7/2016 21:30,32,3,17.25
4/7/2016 21:30,8,6,18.9
4/7/2016 21:30,8,8,6.5
4/7/2016 21:30,24,8,10.75
4/7/2016 21:30,8,24,7.5
4/7/2016 21:30,41,41,3.25
4/7/2016 21:30,24,22,4.25
4/7/2016 21:30,76,6,43.25
4/7/2016 21:30,8,28,8.5
4/7/2016 21:30,8,32,5.75
4/7/2016 21:30,7,28,11
4/7/2016 21:30,8,8,8.25
4/7/2016 21:30,76,32,57.6
4/7/2016 21:30,6,8,18.5
4/7/2016 21:30,32,22,17.2
4/7/2016 21:30,32,8,10.75
4/7/2016 21:30,8,8,3.75
4/7/2016 21:30,24,31,15.52
4/7/2016 21:30,32,32,8.5
4/7/2016 21:30,41,39,9
4/7/2016 21:30,76,21,47.7
4/7/2016 21:30,56,6,49.2
4/7/2016 21:30,6,32,16.25
4/7/2016 21:30,76,8,47
4/7/2016 21:30,6,6,9
4/7/2016 21:30,76,8,50.5
4/7/2016 21:30,76,8,56.4
4/7/2016 21:45,28,32,9.5
4/7/2016 21:45,8,8,5.75
4/7/2016 21:45,28,28,5.75
4/7/2016 21:45,28,58,54.5
4/7/2016 21:45,28,8,14.25
4/7/2016 21:45,22,6,15.3
4/7/2016 21:45,8,7,17.7
4/7/2016 21:45,8,28,9.75
4/7/2016 21:45,32,32,6.75
4/7/2016 21:45,32,8,8
4/7/2016 21:45,33,33,3.25
4/7/2016 21:45,32,6,20.4
4/7/2016 21:45,56,77,60.3
4/7/2016 21:45,24,8,13.25
4/7/2016 21:45,8,6,9.5
4/7/2016 21:45,8,6,15.75
4/7/2016 21:45,56,28,31.05
4/7/2016 21:45,32,8,8.5
4/7/2016 21:45,76,9,31.8
4/7/2016 21:45,6,7,4.75
4/7/2016 21:45,16,16,3.25
4/7/2016 21:45,32,8,8
4/7/2016 21:45,6,6,6.25
4/7/2016 21:45,8,28,16.39
4/7/2016 21:45,32,7,13.75
4/7/2016 21:45,21,24,14.25
4/7/2016 21:45,7,28,16.5
4/7/2016 21:45,56,28,33
4/7/2016 21:45,28,6,26.7
4/7/2016 21:45,8,3,26.5
4/7/2016 21:45,11,76,31
4/7/2016 21:45,8,8,7.75
4/7/2016 21:45,16,16,6.75
4/7/2016 21:45,8,28,17.7
4/7/2016 21:45,8,3,21
4/7/2016 21:45,22,23,14.5
4/7/2016 21:45,24,8,12.5
4/7/2016 21:45,28,8,7.25
4/7/2016 21:45,76,10,16
4/7/2016 21:45,24,24,3.25
4/7/2016 21:45,8,33,9.25
4/7/2016 21:45,32,6,16.75
4/7/2016 21:45,32,7,10.75
4/7/2016 21:45,56,56,4.75
4/7/2016 21:45,8,32,6.5
4/7/2016 21:45,3,8,17
4/7/2016 21:45,6,8,14.25
4/7/2016 21:45,76,76,15
4/7/2016 21:45,32,8,7.5
4/7/2016 21:45,28,23,11
4/7/2016 21:45,28,8,10
4/7/2016 21:45,24,8,7.75
4/7/2016 21:45,28,8,10.5
4/7/2016 21:45,8,32,8.5
4/7/2016 21:45,22,6,14.5
4/7/2016 21:45,8,24,13.23
4/7/2016 21:45,22,22,3.25
4/7/2016 21:45,76,32,58.94
4/7/2016 21:45,8,28,8.25
4/7/2016 21:45,24,24,7.75
4/7/2016 21:45,1,77,5.25
4/7/2016 21:45,8,7,12.08
4/7/2016 21:45,8,3,14.25
4/7/2016 21:45,28,8,11.5
4/7/2016 21:45,77,77,5.75
4/7/2016 21:45,3,22,18.69
4/7/2016 21:45,7,24,11.25
4/7/2016 21:45,32,32,7.5
4/7/2016 21:45,8,32,10.5
4/7/2016 21:45,28,6,15.75
4/7/2016 21:45,32,6,20.4
4/7/2016 21:45,8,32,12
4/7/2016 21:45,76,6,50.03
4/7/2016 21:45,8,8,4
4/7/2016 21:45,8,4,26.16
4/7/2016 21:45,28,8,9.75
4/7/2016 21:45,76,8,3.25
4/7/2016 21:45,8,22,17.25
4/7/2016 21:45,28,28,9.5
4/7/2016 21:45,8,24,12.6
4/7/2016 21:45,32,24,15.9
4/7/2016 21:45,33,33,60.09
4/7/2016 21:45,76,28,57.6
4/7/2016 21:45,28,8,9.75
4/7/2016 21:45,33,8,14.25
4/7/2016 21:45,2,1,13.5
4/7/2016 21:45,56,7,51.6
4/7/2016 21:45,8,7,17.1
4/7/2016 21:45,8,6,14.75
4/7/2016 21:45,8,8,5.75
4/7/2016 21:45,28,5,17.75
4/7/2016 21:45,76,32,58.36
4/7/2016 21:45,8,32,7.5
4/7/2016 21:45,6,6,3.25
4/7/2016 21:45,41,43,13.51
4/7/2016 21:45,24,8,10.75
4/7/2016 21:45,7,32,14
4/7/2016 21:45,8,8,6.25
4/7/2016 21:45,8,7,12.75
4/7/2016 21:45,8,32,5.75
4/7/2016 21:45,6,6,6.5
4/7/2016 21:45,76,33,61.81
4/7/2016 21:45,6,6,5.5
4/7/2016 21:45,8,8,6.75
4/7/2016 21:45,32,8,7.25
4/7/2016 21:45,32,7,14.75
4/7/2016 21:45,8,7,7.75
4/7/2016 21:45,32,22,17.83
4/7/2016 21:45,8,24,11
4/7/2016 21:45,65,58,12
4/7/2016 21:45,28,8,14.25
4/7/2016 21:45,56,6,52.75
4/7/2016 21:45,6,7,7.5
4/7/2016 21:45,28,7,17.1
4/7/2016 21:45,22,8,16.5
4/7/2016 21:45,24,28,9.75
4/7/2016 21:45,8,8,7.25
4/7/2016 21:45,32,8,6
4/7/2016 21:45,28,8,15.5
4/7/2016 21:45,21,16,7.25
4/7/2016 21:45,8,32,8.25
4/7/2016 21:45,28,32,8
4/7/2016 21:45,8,8,8.25
4/7/2016 21:45,32,8,7.25
4/7/2016 21:45,76,28,62.5
4/7/2016 21:45,3,3,4.5
4/7/2016 21:45,8,8,4.5
4/7/2016 21:45,3,7,18.4
4/7/2016 21:45,8,32,5.25
4/7/2016 21:45,32,28,7.75
4/7/2016 21:45,24,16,18.75
4/7/2016 21:45,8,32,7
4/7/2016 21:45,8,8,7.5
4/7/2016 21:45,28,7,18
4/7/2016 21:45,56,8,45.6
4/7/2016 21:45,8,8,7
4/7/2016 21:45,56,39,43.2
4/7/2016 21:45,28,33,10.5
4/7/2016 21:45,3,6,6
4/7/2016 21:45,8,24,10.5
4/7/2016 21:45,76,3,43
4/7/2016 21:45,24,7,12.81
4/7/2016 21:45,24,24,4.25
4/7/2016 21:45,76,4,48.13
4/7/2016 21:45,8,8,5.75
4/7/2016 21:45,56,41,37
4/7/2016 21:45,4,28,23
4/7/2016 21:45,8,30,22.43
4/7/2016 21:45,32,36,17.75
4/7/2016 21:45,28,32,4.75
4/7/2016 21:45,24,6,20.25
4/7/2016 21:45,24,22,11.25
4/7/2016 21:45,22,24,11
4/7/2016 21:45,7,33,22.19
4/7/2016 21:45,28,8,11.79
4/7/2016 21:45,8,28,15
4/7/2016 21:45,32,8,8.75
4/7/2016 21:45,76,8,49.5
4/7/2016 21:45,76,8,54.63
4/7/2016 21:45,76,32,42.26
4/7/2016 21:45,7,8,8.25
4/7/2016 21:45,8,24,12
4/7/2016 21:45,32,5,21.56
4/7/2016 21:45,32,8,7.5
4/7/2016 21:45,32,8,14
4/7/2016 21:45,28,76,54.75
4/7/2016 21:45,7,28,11
4/7/2016 21:45,28,5,20.5
4/7/2016 21:45,7,6,9
4/7/2016 21:45,32,8,9.25
4/7/2016 21:45,32,28,5.75
4/7/2016 21:45,28,8,11
4/7/2016 21:45,8,8,6.25
4/7/2016 21:45,8,8,5.75
4/7/2016 21:45,32,24,12
4/7/2016 21:45,32,24,10.5
4/7/2016 21:45,32,32,7.75
4/7/2016 21:45,7,7,4.5
4/7/2016 21:45,76,32,66.25
4/7/2016 21:45,32,28,9
4/7/2016 21:45,2,2,7.5
4/7/2016 21:45,32,8,8.5
4/7/2016 21:45,76,76,3.25
4/7/2016 21:45,14,20,12.25
4/7/2016 21:45,76,22,43.2
4/7/2016 21:45,8,23,13
4/7/2016 21:45,32,8,7.75
4/7/2016 21:45,8,22,15
4/7/2016 21:45,32,6,18.98
4/7/2016 21:45,32,28,12.65
4/7/2016 21:45,7,22,16.39
4/7/2016 21:45,32,7,16.2
4/7/2016 21:45,56,32,42.9
4/7/2016 21:45,7,8,10
4/7/2016 21:45,76,5,42.9
4/7/2016 21:45,33,32,8.5
4/7/2016 21:45,32,28,9.25
4/7/2016 21:45,32,8,9.75
4/7/2016 21:45,8,7,17
4/7/2016 21:45,8,7,7.5
4/7/2016 21:45,32,3,22.5
4/7/2016 21:45,7,28,21.9
4/7/2016 21:45,2,6,15.75
4/7/2016 21:45,24,22,13.05
4/7/2016 21:45,32,8,6.75
4/7/2016 21:45,32,6,15.5
4/7/2016 21:45,28,24,10
4/7/2016 21:45,7,8,10.5
4/7/2016 21:45,8,28,6.75
4/7/2016 21:45,8,32,6.25
4/7/2016 21:45,32,8,8
4/7/2016 21:45,8,24,11.5
4/7/2016 21:45,8,32,7.25
4/7/2016 21:45,6,7,6.25
4/7/2016 21:45,2,2,6.75
4/7/2016 21:45,8,8,4.05
4/7/2016 21:45,22,8,17.83
4/7/2016 21:45,32,16,19
4/7/2016 21:45,11,22,12.5
4/7/2016 21:45,32,33,6.25
4/7/2016 21:45,8,6,13.2
4/7/2016 21:45,4,77,11.25
4/7/2016 21:45,32,8,4.75
4/7/2016 21:45,76,24,52.5
4/7/2016 21:45,32,8,5.25
4/7/2016 21:45,8,21,26.7
4/7/2016 21:45,56,7,55.49
4/7/2016 21:45,8,32,7.5
4/7/2016 21:45,77,6,10.85
4/7/2016 21:45,8,7,15.81
4/7/2016 21:45,28,28,6.75
4/7/2016 21:45,28,33,12.25
4/7/2016 21:45,32,7,12.08
4/7/2016 21:45,8,6,15.75
4/7/2016 21:45,77,3,6.75
4/7/2016 21:45,28,33,12.25
4/7/2016 21:45,8,24,8
4/7/2016 21:45,28,24,13.44
4/7/2016 21:45,32,32,6.75
4/7/2016 21:45,32,8,9.25
4/7/2016 21:45,76,76,4.25
4/7/2016 21:45,8,28,15
4/7/2016 21:45,32,8,8.5
4/7/2016 21:45,8,6,18.11
4/7/2016 21:45,24,28,10.5
4/7/2016 21:45,28,28,8
4/7/2016 21:45,8,24,11.75
4/7/2016 21:45,6,8,14
4/7/2016 21:45,8,24,12.65
4/7/2016 21:45,32,7,9
4/7/2016 21:45,8,3,19.75
4/7/2016 21:45,8,32,12.25
4/7/2016 21:45,76,8,54.25
4/7/2016 21:45,76,32,49.25
4/7/2016 21:45,6,6,5.25
4/7/2016 21:45,4,3,6.75
4/7/2016 21:45,8,28,9.75
4/7/2016 21:45,32,6,21.56
4/7/2016 21:45,32,32,6
4/7/2016 21:45,32,6,19.26
4/7/2016 21:45,28,32,10.5
4/7/2016 21:45,8,3,22.81
4/7/2016 21:45,32,28,8
4/7/2016 21:45,56,8,44.4
4/7/2016 21:45,8,6,17
4/7/2016 21:45,32,32,6.25
4/7/2016 21:45,32,28,13.25
4/7/2016 21:45,8,3,23.7
4/7/2016 21:45,22,22,6.5
4/7/2016 21:45,32,6,17.54
4/7/2016 21:45,8,8,7.75
4/7/2016 21:45,32,8,10
